"HospitalName","Description","Price","Address","Zip","City","StaffedBeds","TotalDischarges","PatientDays","GrossPatientRevenue","long","lat"
"Saint Luke's Hospital","HC RECOVERY ROOM 0.5 HOUR",642,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 12.5 HOURS",7393,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 10.5 HOURS",7011,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 1.0 HOUR",1170,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 2.0 HOUR",2142,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 8.0 HOURS",5226,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 6.0 HOURS",3864,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC LOCAL RECOV ROOM 0.5 HOUR",339,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 5.5 HOURS",3542,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 7.0 HOURS",4467,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 7.5 HOURS",4767,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 2.5 HOURS",2162,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 1.5 HOURS",1663,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 3.0 HOURS",2462,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 3.5 HOURS",2809,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 4.0 HOURS",2825,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 4.5 HOURS",2942,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 5.0 HOURS",3242,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 6.5 HOURS",4365,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 8.5 HOURS",5482,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 9.0 HOURS",5589,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 9.5 HOURS",5862,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 10.0 HOURS",6146,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC RECOVERY ROOM 11 HOURS",7107,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Saint Luke's Hospital","HC GI ROOM/GI PROC 10 MINUTES",1081,"232 S Woods Mill Rd, Chesterfield, MO, 63017",63017,"Chesterfield",462,NA,63821,1511123,-90.50342,38.6515
"Capital Region Medical Center","MEDICAL/SURGICAL UNIT",1147,"1125 Madison Street, Jefferson City, MO, 65101",65101,"Jefferson City",114,NA,17048,502476,-92.18203,38.56665
"Capital Region Medical Center","RAST, MUSHROOM IGE",59,"1125 Madison Street, Jefferson City, MO, 65101",65101,"Jefferson City",114,NA,17048,502476,-92.18203,38.56665
"Capital Region Medical Center","OP CLINIC CONSULT ROOM FEE",426,"1125 Madison Street, Jefferson City, MO, 65101",65101,"Jefferson City",114,NA,17048,502476,-92.18203,38.56665
"Capital Region Medical Center","OPERATING ROOM MISC",0,"1125 Madison Street, Jefferson City, MO, 65101",65101,"Jefferson City",114,NA,17048,502476,-92.18203,38.56665
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-EC",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-EC",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH LABOR ROOM-NO OF HOURS LDU",130,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE LDU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION ROOM RATE LDU",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE MED",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE  MED",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH ANTE PARTUM OBSERVATION ROOM RATE APU MU",1652,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH LABOR ROOM-NO OF HOURS LDU",130,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","DAILY ROOM MPC ADULT 1",1756,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","DAILY ROOM MPC ADULT 2",1756,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","DAILY ROOM MPC PEDS",2424,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","EF AT UMC ONC ROOM CHG",2481,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","MOI 3RD FLOOR MED SURGE",2481,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","MOI OBSERVATION HOURLY ROOM RATE MOIP",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","MOI OBSERVATION ROOM RATE MOIP",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE AMS",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE CICU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE EFOU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE MED",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE MNIC",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE SICU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-7E",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-EC",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-MEDI",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-MPEO",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-NSIC",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-OPU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-ORTT",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-PCU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION HOURLY ROOM RATE-SS",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE  MED",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE AMS",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE CICU",4158,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE EFOU",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE MNIC",4158,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE SICU",4158,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-7E",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-EC",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-MEDI",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-MPEO",1317,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-NSIC",4158,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-OPU",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-ORTT",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-PCU",4158,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","OBSERVATION ROOM RATE-SS",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH ANTE PARTUM OBSERVATION ROOM RATE APU MU",1652,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH ANTE PARTUM OBSERVATION ROOM RATE APU-WMSU",1652,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH DAILY SERVICE MED SURG-MU",2481,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH DAILY SERVICE MED SURG-WMSU",2481,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBS DIRECT ADMIT MED SURG-WMSU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION FIRST HOUR ROOM RATE MED SURG-MU",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION FIRST HOUR ROOM RATE MED SURG-WMSU",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE CHARGE CNIC",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE CPIC",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE CPSS",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE CWBN",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE HOURLY CPED",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE LDU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE MU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION HOURLY ROOM RATE-WMSU",0.01,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION ROOM RATE  CPIC",4158,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION ROOM RATE (NICU OVERFLOW) CPIC",2487,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION ROOM RATE CNIC",2487,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION ROOM RATE CPED",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH OBSERVATION ROOM RATE LDU",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH POST PARTUM OBSERVATION ROOM RATE PPU MU",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH POST PARTUM OBSERVATION ROOM RATE PPU-WMSU",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"University of Missouri Hospital","WCH SHORT STAY OBSERVATION ROOM RATE CPSS",1861,"One Hospital Drive, Columbia, MO, 65212",65212,"Columbia",587,NA,126788,2595460,-92.3273683,38.9381449
"Ozarks Medical Center","PRIVATE ROOM MED SURG UNIT",1104,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","PRIVATE ROOM 2ND FLOOR S",1104,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","PRIVATE ROOM 2ND FLOOR N",1104,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","PRIVATE NEURO/PSYCH ROOM",1176,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","PRIVATE ROOM MATERNITY",1004,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","SEMI-PRIVATE MED SURG UNIT",914,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","SEMI-PRIVATE NEURO/PSYCH ROOM",1089,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","INTERMEDIATE CARE MED SURG UNI",1226,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","LDR ROOM",0,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","OBSERV 15 MIN MED SURG UNIT",11,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","OBSEVATION LDR ROOM",11,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","RECOVERY MED SURG",0,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","RECOVERY PER HOUR MED SURG",381.5,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","MUSHROOM PROTHESIS 1112091",1005.75,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Ozarks Medical Center","ULTRASOUND TREATMENT ROOM",323.25,"1100 Kentucky Avenue, West Plains, MO, 65775",65775,"West Plains",103,NA,19097,406891,-91.87558,36.738
"Pemiscot Memorial Health System","DELIVERY ROOM",167.5,"907 East Reed, Hayti, MO, 63851",63851,"Hayti",167,NA,4804,74792,-89.74066,36.236813
"Pemiscot Memorial Health System","DELIVERY ROOM SET-UP",87,"907 East Reed, Hayti, MO, 63851",63851,"Hayti",167,NA,4804,74792,-89.74066,36.236813
"Pemiscot Memorial Health System","DEODORIZER-ROOM",11,"907 East Reed, Hayti, MO, 63851",63851,"Hayti",167,NA,4804,74792,-89.74066,36.236813
"Pemiscot Memorial Health System","GYN ROOM CHG PELVIC",13.5,"907 East Reed, Hayti, MO, 63851",63851,"Hayti",167,NA,4804,74792,-89.74066,36.236813
"Pemiscot Memorial Health System","LABOR ROOM",146.5,"907 East Reed, Hayti, MO, 63851",63851,"Hayti",167,NA,4804,74792,-89.74066,36.236813
"Pemiscot Memorial Health System","MUSHROOM CATHETER",60.5,"907 East Reed, Hayti, MO, 63851",63851,"Hayti",167,NA,4804,74792,-89.74066,36.236813
"Pemiscot Memorial Health System","ROOM DEODORANT LIQ.",9,"907 East Reed, Hayti, MO, 63851",63851,"Hayti",167,NA,4804,74792,-89.74066,36.236813
"Saint Francis Medical Center","HC CLASS I ROOM",309,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC CLASS II ROOM",520,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC CLASS III ROOM",783,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC CLASS IV ROOM",1133,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC CLASS V ROOM",1551,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC ER/RESP OXYGEN EMERGENCY ROOM",239,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC INTENSIVE CARE ROOM/CICU",4063,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC INTENSIVE CARE ROOM/MICU",4063,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC INTENSIVE CARE ROOM/SICU",4063,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC OBSTETRICS ROOM",2096,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC OXYGEN RECOVERY ROOM",239,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC PRIVATE ROOM",1373,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","HC PROGRESSIVE CARE ROOM",3021,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","SDS TREATMENT ROOM LEVEL 1",7425.6,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Saint Francis Medical Center","THERMOSET ROOM TEMP W/PROBE",158.733225,"211 St Francis Dr, Cape Girardeau, MO, 63703",63703,"Cape Girardeau",302,NA,57341,1955417,-89.57125,37.30357
"Texas County Memorial Hospital","OBSV RM HR ER PSYCH ROOM",258,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","REC ROOM 1HR OBSV",192,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","RECOVERY ROOM 1 HR",648,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","RECOVERY ROOM 2 HR",1032,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","RECOVERY ROOM 3 HR",1167,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","RECOVERY ROOM 4 HR",1479,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","RECOVERY ROOM 5 HR",2273,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","CATHETER PEZZER MUSHROOM 20FR",98.9,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","CATHETER PEZZER MUSHROOM 22FR",98.9,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Texas County Memorial Hospital","CATHETER PEZZER MUSHROOM 24FR",98.9,"1333 S. Sam Houston Boulevard, Houston, MO, 65483",65483,"Houston",47,NA,3905,74237,-91.95923,37.317314
"Truman Medical Center Hospital Hill","TRAY OMFS ID EMERGENCY ROOM",54.26,"2301 Holmes Street, Kansas City, MO, 64108",64108,"Kansas City",238,NA,74957,694159,-94.575775,39.085087
"Western Missouri Medical Center","Delivery/birthing room resuscitation, provision of positive pressure ventilation and/or chest compressions in the presence of acute inadequate ventilation and/or cardiac output",292.215,"403 Burkarth Road, Warrensburg, MO, 64093",64093,"Warrensburg",69,NA,9105,238610,-93.72374,38.765457
